text|source|page|chunk_id
"Nutr. 2001; 55(8):636–42. [PubMed: 11477461] 
64. John J, Ziebland S, Yudkin P, Roe LS, Neil HAW, Oxford Fruit and Vegetable Study Group. 
Effects of fruit and vegetable consumption on plasma antioxidant concentrations and blood 
pressure: a randomized controlled trial. Lancet. 2002; 359(9322):1969–74. [PubMed: 12076551] 
65. Knekt P, Ritz J, Pereira MA, O’Reilly EJ, Augustsson K, Fraser GE, Goldbourt U, Heitmann BL,"|data_input/cureus/nihms-635483.pdf|13|626139f2754f4cecb72534a18f3d8c97
"Hallmans G, Liu S, Pietinen P, Spiegelman D, Stevens J, Virtamo J, Willett WC, Rimm EB, 
Ascherio A. Antioxidant vitamins and coronary heart disease risk: a pooled analysis of 9 cohorts. 
Am J Clin Nutr. 2004; 80(6):1508–20. [PubMed: 15585762] 
66. Huxley R, Neil HA. The relation between dietary flavonol intake and coronary heart disease 
mortality: a meta-analysis of prospective cohort studies. Eur J Clin Nutr. 2003; 57(8):904–8. 
[PubMed: 12879084]"|data_input/cureus/nihms-635483.pdf|13|1785e426660549138555dc8a53e86760
"[PubMed: 12879084] 
67. Hollman P, Cassidy A, Comte B, Heinonen M, Richelle M, Richling E, Serafini M, Scalbert A, 
Sies H, Vidry S. The biological relevance of direct antioxidant effects of polyphenols for 
cardiovascular health in humans is not established. J Nutr. 2011; 141(5):989S–1009S. [PubMed: 
21451125] 
68. Van Horn L. Fiber, lipids, and coronary heart disease. A statement for healthcare professionals"|data_input/cureus/nihms-635483.pdf|13|1a950b88fc244f68aaabb77ecdbb9407
"from the Nutrition Committee, American Heart Association. Circulation. 1997; 95(12):2701–4. 
[PubMed: 9193441] 
69. Katcher H, Legro RS, Kunselman AR, Gillies PJ, Demers LM, Bagshaw DM, Kris-Etherton PM. 
The effects of a whole grain-enriched hypocaloric diet on cardiovascular disease risk factors in 
men and women with metabolic syndrome. Am J Clin Nutr. 2008; 87(1):79–90. [PubMed: 
18175740] 
70. Tighe P, Duthie G, Vaughan N, Brittenden J, Simpson WG, Duthie S, Mutch W, Wahle K, Horgan"|data_input/cureus/nihms-635483.pdf|13|f6c25dc5e542406cbff23c5da9eb7cdb
"G, Thies F. Effect of increased consumption of whole-grain foods on blood pressure and other 
cardiovascular risk markers in healthy middle-aged persons: a randomized controlled trial. Am J 
Clin Nutr. 2010; 92(4):733–40. [PubMed: 20685951] 
71. Brownlee I, Moore C, Chatfield M, Richardson DP, Ashby P, Kuznesof SA, Jebb SA, Seal CJ. 
Markers of cardiovascular risk are not changed by increased whole-grain intake: the WHOLEheart"|data_input/cureus/nihms-635483.pdf|13|bb80285a4daf44659432f669daa3440e
"study, a randomised, controlled dietary intervention. Br J Nutr. 2010; 104(1):125–34. [PubMed: 
20307353] 
72. Mellen P, Walsh TF, Herrington DM. Whole grain intake and cardiovascular disease: a meta-
analysis. Nutr Metab Cardiovasc Dis. 2008; 18(4):283–90. [PubMed: 17449231] 
73. Liu S, Stampfer MJ, Hu FB, Giovannucci E, Rimm E, Manson JE, Hennekens CH, Willett WC. 
Whole-grain consumption and risk of coronary heart disease: results from the Nurses’ Health"|data_input/cureus/nihms-635483.pdf|13|2193c31ae9434fb0931053d0b477cb00
"Study. Am J Clin Nutr. 1999; 70(3):412–9. [PubMed: 10479204] 
74. Jacobs DJ, Meyer KA, Kushi LH, Folsom AR. Whole-grain intake may reduce the risk of ischemic 
heart disease death in postmenopausal women: the Iowa Women’s Health Study. Am J Clin Nutr. 
1998; 68(2):248–57. [PubMed: 9701180] Widmer et al. Page 14
Am J Med . Author manuscript; available in PMC 2016 March 01.
NIH-PA Author Manuscript NIH-PA Author Manuscript NIH-PA Author Manuscript"|data_input/cureus/nihms-635483.pdf|13|3de1c649ee9e4f2983e260c71778266e
"75. He M, van Dam RM, Rimm E, Hu FB, Qi L. Whole-grain, cereal fiber, bran, and germ intake and 
the risks of all-cause and cardiovascular disease-specific mortality among women with type 2 
diabetes mellitus. Circulation. 2010; 121(20):2162. [PubMed: 20458012] 
76. Anderson J, Baird P, Davis RH Jr, Ferreri S, Knudtson M, Koraym A, Waters V, Williams CL. 
Health benefits of dietary fiber. Nutr Rev. 2009; 67(4):188–205. [PubMed: 19335713]"|data_input/cureus/nihms-635483.pdf|14|39bddfe0eea04fe0b9a0f4ff79a7717b
"77. Anderson J, Hanna TJ, Peng X, Kryscio RJ. Whole grain foods and heart disease risk. J Am Coll 
Nutr. 2000; 19(3 Suppl):291S–9S. [PubMed: 10875600] 
78. Jenkins D, Wesson V, Wolever TM, Jenkins AL, Kalmusky J, Guidici S, Csima A, Josse RG, 
Wong GS. Wholemeal versus wholegrain breads: proportion of whole or cracked grain and the 
glycaemic response. BMJ. 1988; 297(6654):958–60. [PubMed: 3142566]"|data_input/cureus/nihms-635483.pdf|14|7f84c0744ed44bf18dad9302a824860a
"79. Tarini J, Wolever TM. The fermentable fibre inulin increases postprandial serum short-chain fatty 
acids and reduces free-fatty acids and ghrelin in healthy subjects. Appl Physiol Nutr Metab. 2010; 
35(1):9–16. [PubMed: 20130660] 
80. Good C, Holschuh N, Albertson AM, Eldridge AL. Whole grain consumption and body mass index 
in adult women: an analysis of NHANES 1999-2000 and the USDA pyramid servings database. J 
Am Coll Nutr. 2008; 27(1):80–7. [PubMed: 18460485]"|data_input/cureus/nihms-635483.pdf|14|22fa9cdb078448f9b6e18aba8532972c
"81. Adom K, Liu RH. Antioxidant activity of grains. J Agric Food Chem. 2002; 50(21):6182–7. 
[PubMed: 12358499] 
82. Hu F, Manson JE, Willett WC. Types of dietary fat and risk of coronary heart disease: a critical 
review. J Am Coll Nutr. 2001; 20(1):5–19. [PubMed: 11293467] 
83. Hu F, Stampfer MJ. Nut consumption and risk of coronary heart disease: a review of 
epidemiologic evidence. Curr Atheroscler Rep. 1999; 1(3):204–9. [PubMed: 11122711]"|data_input/cureus/nihms-635483.pdf|14|d46e49e10581402a8f7185e710e9cf7a
"84. Banel D, Hu FB. Effects of walnut consumption on blood lipids and other cardiovascular risk 
factors: a meta-analysis and systematic review. Am J Clin Nutr. 2009; 90(1):56–63. [PubMed: 
19458020] 
85. Mozaffarian D, Hao T, Rimm EB, Willett WC, Hu FB. Changes in Diet and Lifestyle and Long-
Term Weight Gain in Women and Men. N Engl J Med. 2011; 364:2392–2404. [PubMed: 
21696306] 
86. Kelly R. Diet and exercise in the management of hyperlipidemia. Am Fam Physician. 2010; 81(9):"|data_input/cureus/nihms-635483.pdf|14|fa9a82f8c22349e7b0406b447340b72f
"1097–102. [PubMed: 20433126] 
87. Bazzano L, He J, Ogden LG, Loria C, Vupputuri S, Myers L, Whelton PK. Legume consumption 
and risk of coronary heart disease in US men and women: NHANES I Epidemiologic Follow-up 
Study. Arch Intern Med. 2001; 161(21):2573–8. [PubMed: 11718588] 
88. Sasazuki SFHSG. Case-control study of nonfatal myocardial infarction in relation to selected foods 
in Japanese men and women. Jpn Circ J. 2001; 65(3):200–6. [PubMed: 11266195]"|data_input/cureus/nihms-635483.pdf|14|c989db6af22644da9c10420b737c4771
"89. Zhang X, Shu XO, Gao YT, Yang G, Li Q, Li H, Jin F, Zheng W. Soy food consumption is 
associated with lower risk of coronary heart disease in Chinese women. J Nutr. 2003; 133(9):
2874–8. [PubMed: 12949380] 
90. Wangen K, Duncan AM, Xu X, Kurzer MS. Soy isoflavones improve plasma lipids in 
normocholesterolemic and mildly hypercholesterolemic postmenopausal women. Am J Clin Nutr. 
2001; 73(2):225–31. [PubMed: 11157317]"|data_input/cureus/nihms-635483.pdf|14|0e0d8cdcb33742898f0ee1c24926ad7f
"2001; 73(2):225–31. [PubMed: 11157317] 
91. Sanders T, Dean TS, Grainger D, Miller GJ, Wiseman H. Moderate intakes of intact soy protein 
rich in isoflavones compared with ethanol-extracted soy protein increase HDL but do not influence 
transforming growth factor beta(1) concentrations and hemostatic risk factors for coronary heart 
disease in healthy subjects. Am J Clin Nutr. 2002; 76(2):373–7. [PubMed: 12145009]"|data_input/cureus/nihms-635483.pdf|14|1081beaee3b14b2c9efb588e6416be23
"92. Jenkins D, Kendall CW, Jackson CJ, Connelly PW, Parker T, Faulkner D, Vidgen E, Cunnane SC, 
Leiter LA, Josse RG. Effects of high- and low-isoflavone soyfoods on blood lipids, oxidized LDL, 
homocysteine, and blood pressure in hyperlipidemic men and women. Am J Clin Nutr. 2002; 
76(2):365–72. [PubMed: 12145008] 
93. Zhan S, Ho SC. Meta-analysis of the effects of soy protein containing isoflavones on the lipid 
profile. Am J Clin Nutr. 2005; 81(2):397–408. [PubMed: 15699227]"|data_input/cureus/nihms-635483.pdf|14|ac980bb87245401bb63830cfe9518405
"94. He J, Gu D, Wu X, Chen J, Duan X, Chen J, Whelton PK. Effect of soybean protein on blood 
pressure: a randomized, controlled trial. Ann Intern Med. 2005; 143(1):1–9. [PubMed: 15998749] Widmer et al. Page 15
Am J Med . Author manuscript; available in PMC 2016 March 01.
NIH-PA Author Manuscript NIH-PA Author Manuscript NIH-PA Author Manuscript"|data_input/cureus/nihms-635483.pdf|14|bee8b92369744021b49286195ff9cf4d
"95. Wong W, Taylor AA, Smith EO, Barnes S, Hachey DL. Effect of soy isoflavone supplementation 
on nitric oxide metabolism and blood pressure in menopausal women. Am J Clin Nutr. 2012; 
95(6):1487–94. [PubMed: 22552034] 
96. Li S, Liu XX, Bai YY, Wang XJ, Sun K, Chen JZ, Hui RT. Effect of oral isoflavone 
supplementation on vascular endothelial function in postmenopausal women: a meta-analysis of 
randomized placebo-controlled trials. Am J Clin Nutr. 2010; 91(2):480–6. [PubMed: 19923372]"|data_input/cureus/nihms-635483.pdf|15|786b305a60f0446082b293054574ce09
"97. Liu X, Li SH, Chen JZ, Sun K, Wang XJ, Wang XG, Hui RT. Effect of soy isoflavones on blood 
pressure: a meta-analysis of randomized controlled trials. Nutr Metab Cardiovasc Dis. 2012; 22(6):
463–70. [PubMed: 21310599] 
98. Taku K, Lin N, Cai D, Hu J, Zhao X, Zhang Y, Wang P, Melby MK, Hooper L, Kurzer MS, 
Mizuno S, Ishimi Y, Watanabe S. Effects of soy isoflavone extract supplements on blood pressure"|data_input/cureus/nihms-635483.pdf|15|f7537f4f60a348e198eaaaf0c45d2e10
"in adult humans: systematic review and meta-analysis of randomized placebo-controlled trials. J 
Hypertens. 2010; 28(10):1971–82. [PubMed: 20577121] 
99. Jacobs DJ, Gross MD, Tapsell LC. Food synergy: an operational concept for understanding 
nutrition. Am J Clin Nutr. 2009; 89(5):1543S–8S. [PubMed: 19279083] 
100. Kostis W, Cheng JQ, Dobrzynski JM, Cabrera J, Kostis JB. Meta-analysis of statin effects in 
women versus men. J Am Coll Cardiol 2012. 2012; 59(6):572–82."|data_input/cureus/nihms-635483.pdf|15|652061bbf446462cbb5728a6dd12283b
"101. Taylor F, Ward K, Moore HMT, Burke M, Davey Smith George, Casas JP, Ebrahim S. Statins for 
the primary prevention of cardiovascular disease. Cochrane Heart Group Cochrane Database of 
Systematic Reviews. 2011
102. Naci H, Ioannidis JP. Comparative effectiveness of exercise and drug interventions on mortality 
outcomes: metaepidemiological study. BMJ. 2013; 347:f5577. [PubMed: 24473061] 
103. Critchley J, Capewell S. Smoking cessation for the secondary prevention of coronary heart"|data_input/cureus/nihms-635483.pdf|15|2c8f883f317a46c88b41cf1c4abb0d27
"disease. Cochrane Database Syst Rev. 2004; 1:CD003041. [PubMed: 14974003] 
104. McAlister F, Marzona I, Dagenais GR, Teo KK, Yusuf S, Jung H, Turnbull F, Neal B, Chalmers 
J, MacMahon S, Lowering BP, Gerstein H, Marre M, Fox K, Simoons M, Nissen S, Heerspink 
HL, Brenner B, De Zeeuw D, Pfeffer M, Kober L, Diener HC, Sacco R, Renin Angiotension 
System Modulator Meta-Analysis Investigators. Angiotensin-converting enzyme inhibitors or"|data_input/cureus/nihms-635483.pdf|15|d396581f663b45e0b3ab526afdc7764f
"angiotensin receptor blockers are beneficial in normotensive atherosclerotic patients: a 
collaborative meta-analysis of randomized trials. Eur Heart J. 2012; 33(4):505–14. [PubMed: 
22041554] 
105. Ronksley P, Brien SE, Turner BJ, Mukamal KJ, Ghali WA. Association of alcohol consumption 
with selected cardiovascular disease outcomes: a systematic review and meta-analysis. BMJ. 
2011; 342:d671. [PubMed: 21343207]"|data_input/cureus/nihms-635483.pdf|15|7e374010bacd4fc988afdf4008c0b587
"2011; 342:d671. [PubMed: 21343207] 
106. Sofi F, Abbate R, Gensini GF, Casini A. Accruing evidence on benefits of adherence to the 
Mediterranean diet on health: an updated systematic review and meta-analysis. Am J Clin Nutr. 
2010; 92(5):1189–96. [PubMed: 20810976] 
107. Jun MFC, Lv J, Neal B, Patel A, Nicholls SJ, Grobbee DE, Cass A, Chalmers J, Perkovic V. 
Effects of fibrates on cardiovascular outcomes: a systematic review and meta-analysis. Lancet."|data_input/cureus/nihms-635483.pdf|15|e27efc1192084b42a8f64f59590bf61a
"2010; 375(9729):1875–84. [PubMed: 20462635] 
108. Baigent C, Blackwell L, Collins R, Emberson J, Godwin J, Peto R, Buring J, Hennekens C, 
Kearney P, Meade T, Patrono C, Roncaglioni MC, Zanchetti A, Antithrombotic Trialists’ (ATT) 
Collaboration. Aspirin in the primary and secondary prevention of vascular disease: collaborative 
meta-analysis of individual participant data from randomised trials. Lancet. 2009; 373(9678):
1849–60. [PubMed: 19482214]"|data_input/cureus/nihms-635483.pdf|15|39e50f00af044f95ba0ecfe1c99fff78
"1849–60. [PubMed: 19482214] 
109. Kuyper L, Khan NA. Atenolol vs nonatenolol β-blockers for the treatment of hypertension: a 
meta-analysis. Can J Cardiol. 2014; 30(5 Supple):S47–S53. [PubMed: 24750981] 
110. Hooper L, Thompson RL, Harrison RA, Summerbell CD, Moore H, Worthington HV, Durrington 
PN, Ness AR, Capps NE, Davey Smith G, Riemersma RA, Ebrahim SB. Omega 3 fatty acids for 
prevention and treatment of cardiovascular disease. Cochrane Database Syst Rev. 2004;"|data_input/cureus/nihms-635483.pdf|15|58a9e274c1224fc683015f14e8b34071
"18(4):CD003177. [PubMed: 15495044] Widmer et al. Page 16
Am J Med . Author manuscript; available in PMC 2016 March 01.
NIH-PA Author Manuscript NIH-PA Author Manuscript NIH-PA Author Manuscript"|data_input/cureus/nihms-635483.pdf|15|d68e96b9983f48b8b8d8564f9082bede
"American Journal of Medicine, Clinical Bullet Points
•The Mediterranean Diet has been proven by randomized controlled trials, 
observational studies, and meta-analyses to be beneficial for both primary and 
secondary prevention of cardiovascular disease
•No specific component of the Mediterranean diet has been shown to be as 
beneficial as the whole.
•Calorically mindful portions of each individual component should be 
recommended to patients for cardiovascular prevention, and further study is"|data_input/cureus/nihms-635483.pdf|16|ddcea39c149e4f76a5b7590d37fbc177
"required to understand the contribution of the constituents of the Mediterranean 
diet.Widmer et al. Page 17
Am J Med . Author manuscript; available in PMC 2016 March 01.
NIH-PA Author Manuscript NIH-PA Author Manuscript NIH-PA Author Manuscript"|data_input/cureus/nihms-635483.pdf|16|14a51247e9ac4742a1d53087dec3c7d1
"Figure 1. 
Estimates of risk ratio reduction based on recent meta-analyses of trials examining 
medication adherence vs. placebo and lifestyle interventions vs. control. Estimates on the 
effect of niacin were removed as there are no recent meta-analyses which include recent 
negative data. Relative risks are reported with logarithmic conversions and standard errors 
plotted on the Forest plot. Estimates of lifestyle modifications such as the Mediterranean"|data_input/cureus/nihms-635483.pdf|17|5b157e2d46e74a368e9746b164619afb
"diet as a whole ( 106), fruits and vegetables ( 59, 61, 62), smoking cessation ( 103), moderate 
alcohol ( 105), omega-3 fatty acids ( 110), and improved physical activity ( 102) have 
substantial benefits for CVD prevention not seen with commonly used standard medical 
therapies such as statins ( 100, 101), renin-angiotensin system blockade ( 104), Fibrates ( 107), 
aspirin ( 108), beta-blockers ( 109),Widmer et al. Page 18
Am J Med . Author manuscript; available in PMC 2016 March 01."|data_input/cureus/nihms-635483.pdf|17|d616b9313bc0495aae3c366fbd901a3d
NIH-PA Author Manuscript NIH-PA Author Manuscript NIH-PA Author Manuscript|data_input/cureus/nihms-635483.pdf|17|e52c28505c42478ead33b882ef77da73
"Figure 2. 
Collective mechanisms proposed to underlie the protective effect of foods against 
cardiovascular disease. Clearly, no single ingredient or mechanism can account for all the 
advantages of certain food groups, and it takes a calorically sensible and balanced variety to 
derive the greatest benefit for patients.Widmer et al. Page 19
Am J Med . Author manuscript; available in PMC 2016 March 01.
NIH-PA Author Manuscript NIH-PA Author Manuscript NIH-PA Author Manuscript"|data_input/cureus/nihms-635483.pdf|18|a667664671a34b9c9ca011f9e37c06c5
"NIH-PA Author Manuscript NIH-PA Author Manuscript NIH-PA Author ManuscriptWidmer et al. Page 20Table 1
Food GroupPopulation-
based DataRCT
DataCVD
EffectProposed Mechanisms
Mediterranean
Diet+++ +++ +++Improved lipids, reduces ROS, endothelial function,
platelet function
Unsaturated Fats + + +Improved lipids, reduces ROS, endothelial function,
platelet function
Fish +/− ++ + Improves lipid profiles and BP
Fruits/Vegetables ++ + + Improves lipid profiles and BP; reduces ROS"|data_input/cureus/nihms-635483.pdf|19|1d152d27f29b47c99a4a615bd33cd91d
