node_1|node_2|edge|chunk_id|count
aspirin|low-dose aspirin|100 mg alternate-day dosing|8dc9a0d8f6b04711857b86a08f40ed7e|4
dose aspirin|risk of stroke|reduced without reducing MI|330a5811db1b4be08e1cca7911f0ac77|4
age|determinant|most important|330a5811db1b4be08e1cca7911f0ac77|4
low-dose aspirin|risk of major cardiovascular events|significantly reduced|330a5811db1b4be08e1cca7911f0ac77|4
women > 65 years old|group benefited|particularly for this group|330a5811db1b4be08e1cca7911f0ac77|4
aspirin therapy|higher bleeding risk|those assigned to aspirin therapy had|330a5811db1b4be08e1cca7911f0ac77|4
risk and benefits|weighed|the risk and benefits of aspirin therapy should be weighed|330a5811db1b4be08e1cca7911f0ac77|4
patient|has risk factors for bleeding|particularly if a patient has risk factors for bleeding|330a5811db1b4be08e1cca7911f0ac77|4
low-dose aspirin|type 2 DM|used in patients with type 2 DM|bcff9d8a552c4d848b2be3e90f27c8bd|4
low-dose aspirin|primary prevention of CVD|evaluated for long-term safety and efficacy in preventing CVD|bcff9d8a552c4d848b2be3e90f27c8bd|4
low-dose aspirin|CV outcomes|did not improve CV outcomes|bcff9d8a552c4d848b2be3e90f27c8bd|4
low-dose aspirin|gastrointestinal bleeding|increased the risk of gastrointestinal bleeding|bcff9d8a552c4d848b2be3e90f27c8bd|4
statin use|individuals|statin use among these individuals|bcff9d8a552c4d848b2be3e90f27c8bd|4
statin use|lower LDL-C|reduced previously known aspirin benefit|bcff9d8a552c4d848b2be3e90f27c8bd|4
U.S. Preventive Services Task Force|recommended the use of low-dose aspirin|for primary prevention in both women and men aged 50 to 59 years who have a 10% or greater 10-year CVD risk without an increased risk of bleeding|e2618b56407040aa8095a6dedc69e09c|4
low-dose aspirin|for primary prevention in both women and men aged 50 to 59 years who have a 10% or greater 10-year CVD risk without an increased risk of bleeding|Grade B recommendation|e2618b56407040aa8095a6dedc69e09c|4
primary prevention|in both women and men aged 50 to 59 years who have a 10% or greater 10-year CVD risk without an increased risk of bleeding|U.S. Preventive Services Task Force recommendation|e2618b56407040aa8095a6dedc69e09c|4
Women|Cardiovascular clinical trials|underrepresentation in therapeutic strategies|d081fb635e0448c9821c98ca52362eb4|4
Single-sex studies|Female participation|increased substantially|d081fb635e0448c9821c98ca52362eb4|4
Mixed-gender trials|Women|less than a third of participants|d081fb635e0448c9821c98ca52362eb4|4
Postulated reasons|Low female participation|in research enrollment|d081fb635e0448c9821c98ca52362eb4|4
enrollment|underestimated cardiac risk in women and atypical cardiac disease presentation|include|d65307a97848481a8c05e438f5689003|4
underestimated cardiac risk in women and atypical cardiac disease presentation|reduced referrals to cardiology practices|result|d65307a97848481a8c05e438f5689003|4
reduced referrals to cardiology practices|recruitment for CV clinical trials is performed|where|d65307a97848481a8c05e438f5689003|4
women manifest CVD later in life, and an age-gender bias may be present during the study enrollment process|enrollment|mentioned|d65307a97848481a8c05e438f5689003|4
other possible barriers to the recruitment of women|enrollment|Other|d65307a97848481a8c05e438f5689003|4
fear and distrust|research enterprise|caused by|2fec5246267142d2b011a86e3fbc5aa6|4
lack of knowledge|participation in research|due to|2fec5246267142d2b011a86e3fbc5aa6|4
lack of transportation|study participation|inhibits|2fec5246267142d2b011a86e3fbc5aa6|4
interference with work or family responsibilities|study participation|causes|2fec5246267142d2b011a86e3fbc5aa6|4
subject burden|study participation|results in|2fec5246267142d2b011a86e3fbc5aa6|4
financial costs|study participation|imposes|2fec5246267142d2b011a86e3fbc5aa6|4
preventive therapies for CVD|reducing mortality|achieves|2fec5246267142d2b011a86e3fbc5aa6|4
preventive therapies for CVD|preserving cardiovascular health in women|goal of|2fec5246267142d2b011a86e3fbc5aa6|4
CVD|leading cause of death|CVD is the leading cause of death|ed6b76e881a244a4a50c7b25d2ca2d97|4
CVD|United States|CVD is the leading cause of death in the United States|ed6b76e881a244a4a50c7b25d2ca2d97|4
scientific community|robust progress|The scientific community has made robust progress|ed6b76e881a244a4a50c7b25d2ca2d97|4
CVD|pathophysiology of CVD in women|The scientific community has made progress recognizing the clear differences in pathophysiology of CVD in women|ed6b76e881a244a4a50c7b25d2ca2d97|4
treatment approaches|women and men|Currently, there are no differences in treatment approaches between women and men.|ed6b76e881a244a4a50c7b25d2ca2d97|4
era of personalized medicine|move into an era|This hopefully will change as we move into an era of personalized medicine.|ed6b76e881a244a4a50c7b25d2ca2d97|4
personalized medicine|female patients|treated less aggressively|5b67d004d784412e90c78a54d4e3ad77|4
female patients|coronary interventions|fewer performed for similar presentations compared to men|5b67d004d784412e90c78a54d4e3ad77|4
overall risk|postmenopausal women and men|similarity of overall risk in postmenopausal women and men|5b67d004d784412e90c78a54d4e3ad77|4
comprehensive understanding|hormonal and genomic basis|pathophysiologic differences of CVD|5b67d004d784412e90c78a54d4e3ad77|4
comprehensive understanding|gender-specific care|key to providing gender-specific care|5b67d004d784412e90c78a54d4e3ad77|4
gender-specific care|research participation by women|Encouraging more research participation by women will help clarify gender-based risk factors and aid in discovery of beneficial treatments.|d3584d854134469093ce6946646ea293|4
conflict of interest disclosure|gender-specific care|Conflict of Interest Disclosure: |d3584d854134469093ce6946646ea293|4
Conflict of Interest Disclosure|Dr. Nambi|is the subject for this disclosure|9706e03e974e4a1e825dc0ce05f1830e|4
Dr. Nambi|Merck|receives research funding from|9706e03e974e4a1e825dc0ce05f1830e|4
Dr. Nambi|Baylor College of Medicine|works with through Baylor College of Medicine for research funding|9706e03e974e4a1e825dc0ce05f1830e|4
Dr. Nambi|Sanofi-Regeneron|served on a regional advisory board for Sanofi-Regeneron|9706e03e974e4a1e825dc0ce05f1830e|4
Dr. Nambi|Siemens Healthcare Diagnostics|received an honorarium from Siemens Healthcare Diagnostics|9706e03e974e4a1e825dc0ce05f1830e|4
Dr. Nambi|Baylor College of Medicine|is associated with Baylor College of Medicine|9706e03e974e4a1e825dc0ce05f1830e|4
Dr. Nambi|Roche|holds a provisional patent filed by Baylor College of Medicine and Roche|9706e03e974e4a1e825dc0ce05f1830e|4
cardiovascular disease|risk factors|affect|e707a27ce512451d9c2fc373074fbf3c|4
women and CVD|postmenopausal CVD|association|e707a27ce512451d9c2fc373074fbf3c|4
Myocardial ischemia in women|Lessons from the NHLBI WISE study|is discussed in|b5894ae7effc45b6a05605539a218b4e|4
National Heart, Lung, and Blood Institute-Sponsored Women’s Ischemia Syndrome Evaluation (WISE)|Study conducted by the same organization|is a part of|b5894ae7effc45b6a05605539a218b4e|4
Abnormal coronary vasomotion|Prognostic indicator for cardiovascular events in women|is discussed in the same publication as|b5894ae7effc45b6a05605539a218b4e|4
myocardial infarction|women without angiographically obstructive coronary artery disease|cause|5284a3e0b6234ba89fb019b3f66aeda0|4
Circulation|Reynolds HR, Srichai MB, Iqbal SN, et al.|publication|5284a3e0b6234ba89fb019b3f66aeda0|4
Effectiveness-based guidelines|Prevention of cardiovascular disease in women|are for|a5898b926e51484ca609be0d7e2a9e39|4
2011 update|Effectiveness-based guidelines|for|a5898b926e51484ca609be0d7e2a9e39|4
American Heart Association|Effectiveness-based guidelines|from the|a5898b926e51484ca609be0d7e2a9e39|4
American Heart Association|Council on Cardiovascular and Stroke Nursing, Council on Clinical Cardiology, Council on Epidemiology and Prevention, Council on Hypertension, Council on Lifestyle and Cardiometabolic Health, and Council on Quality of Care and Outcomes Research|is involved in|d614bd24e6204ab7b08b4354b7fc9dd4|4
McSweeney JC, Rosenfeld AG, Abel WM, et al.|American Heart Association Council on Cardiovascular and Stroke Nursing, Council on Clinical Cardiology, Council on Epidemiology and Prevention, Council on Hypertension, Council on Lifestyle and Cardiometabolic Health, and Council on Quality of Care and Outcomes Research|are authors or members|d614bd24e6204ab7b08b4354b7fc9dd4|4
Circulation|2016 Mar|is the publication date|d614bd24e6204ab7b08b4354b7fc9dd4|4
American Heart Association|Circulation|organization and journal|b8d086d58c964fe29f2137b3f2d03654|4
Circulation|2016 Mar 29|publication date|b8d086d58c964fe29f2137b3f2d03654|4
Circulation|133(13)|issue number and volume|b8d086d58c964fe29f2137b3f2d03654|4
Circulation|1302-31|page range|b8d086d58c964fe29f2137b3f2d03654|4
Hu FB|Trends in the incidence of coronary heart disease|study by Hu FB about trends|b4190ca2ad734b9680a9b3c6bcc244ca|4
Stampfer MJ|Trends in the incidence of coronary heart disease|study by Stampfer MJ about trends|b4190ca2ad734b9680a9b3c6bcc244ca|4
Manson JE|Cardiovascular Disease in Women: Clinical Perspectives|study by Manson JE on cardiovascular disease|b4190ca2ad734b9680a9b3c6bcc244ca|4
Garcia M|Cardiovascular Disease in Women: Clinical Perspectives|study by Garcia M on cardiovascular disease|b4190ca2ad734b9680a9b3c6bcc244ca|4
Merz CN|Cardiovascular Disease in Women: Clinical Perspectives|study by Merz CN on cardiovascular disease|b4190ca2ad734b9680a9b3c6bcc244ca|4
Buring JE|Cardiovascular Disease in Women: Clinical Perspectives|study by Buring JE on cardiovascular disease|b4190ca2ad734b9680a9b3c6bcc244ca|4
N Engl J Med|Trends in the incidence of coronary heart disease|published in N Engl J Med|b4190ca2ad734b9680a9b3c6bcc244ca|4
Circ Res|Cardiovascular Disease in Women: Clinical Perspectives|published in Circ Res|b4190ca2ad734b9680a9b3c6bcc244ca|4
Eighth Joint National Committee|JNC 8|is also referred to as|cf8dc8ea671f4e469d02bb64d48b5f11|4
panel members appointed|the Eighth Joint National Committee|are from|cf8dc8ea671f4e469d02bb64d48b5f11|4
Evidence-based guideline|James PA, Oparil S, Carter BL, et al.|is by|cf8dc8ea671f4e469d02bb64d48b5f11|4
Management of high blood pressure in adults|the Eighth Joint National Committee|guide is for|cf8dc8ea671f4e469d02bb64d48b5f11|4
James PA, Oparil S, Carter BL, et al.|JAMA|is published in|cf8dc8ea671f4e469d02bb64d48b5f11|4
JAMA|February 5;311(5):507-20.|specific issue and page of|cf8dc8ea671f4e469d02bb64d48b5f11|4
Goff DC Jr|American College of Cardiology|authored a document for|319fe67103614c0fa083d9f261b6e06a|4
Goff DC Jr|American Heart Association|co-authored a guideline with|319fe67103614c0fa083d9f261b6e06a|4
J Am Coll Cardiol|Guidelines|published a document on|319fe67103614c0fa083d9f261b6e06a|4
2013 ACC/AHA guideline on the assessment of cardiovascular risk|cardiovascular risk|focused on|319fe67103614c0fa083d9f261b6e06a|4
J Am Coll Cardiol|American College of Cardiology/American Heart Association Task Force on Practice Guidelines|published a document by|319fe67103614c0fa083d9f261b6e06a|4
Saeed A|Cardiovascular Risk|discusses the importance of|319fe67103614c0fa083d9f261b6e06a|4
Saeed A|Type 2 Diabetes|focuses on|319fe67103614c0fa083d9f261b6e06a|4
Curr Cardiol Rep|Assessing Cardiovascular Risk and Testing in Type 2 Diabetes|published a document on|319fe67103614c0fa083d9f261b6e06a|4
Diabetes|Cardiovascular disease|Framingham study|4fd0824a16ce4864b568811b2cbe043a|4
Women|Men|type 1 diabetes|4fd0824a16ce4864b568811b2cbe043a|4
All-cause mortality|Vascular events|women versus men with type 1 diabetes|4fd0824a16ce4864b568811b2cbe043a|4
Pregnancy|Risk for Cardiometabolic Disease|Reveals Evolving|387610c622d7403f8f8db4750717d9e0|4
Pregnancy|Cardiovascular sequelae of preeclampsia/eclampsia|Causes|387610c622d7403f8f8db4750717d9e0|4
Pre-eclampsia|cardiovascular disease and cancer|systematic review and meta-analysis|a39490d353f34c5da0f37541f76ff5e8|4
Gestational diabetes mellitus|Cardiovascular disease|increases the risk of|eb6d8f5937a74de8acafba747046fa75|4
systemic inflammation|cardiovascular risk factors|predict rapid progression of atherosclerosis|08ae2169b431481dacd28fe36873e135|4
inflammatory markers|serum lipids|risk of cardiovascular events in patients with rheumatoid arthritis|08ae2169b431481dacd28fe36873e135|4
Depression|Heart disease|antecedent to|9dab25a1621142d0a7878c27caf18cec|4
National Health and Nutrition Examination Survey|Study|part of|9dab25a1621142d0a7878c27caf18cec|4
Men and women|Depression and heart disease|among|9dab25a1621142d0a7878c27caf18cec|4
NHANES I study|Ferketich AK, Schwartzbaum JA, Frid DJ, Moeschberger ML|authors of|9dab25a1621142d0a7878c27caf18cec|4
radiation-induced heart disease|Pathology of radiation-induced heart disease|is a study of|42b8eb43a54e45ea94457911fdb72134|4
27 cases|study of 27 cases|focuses on|42b8eb43a54e45ea94457911fdb72134|4
Estradiol|Reendothelialization|accelerates|4e6045b4550242a3bcaf07f15e5f463f|4
Estradiol|Estrogen receptor-alpha|binds to|4e6045b4550242a3bcaf07f15e5f463f|4
Estradiol|Estrogen receptor-beta|does not bind to|4e6045b4550242a3bcaf07f15e5f463f|4
Carotid artery|Reendothelialization|in|4e6045b4550242a3bcaf07f15e5f463f|4
Estrogen|Cardiomyocyte apoptosis|prevents|e08a1238d5d3451687449efebf9838c0|4
Estrogen|Reactive oxygen species|inhibition of|e08a1238d5d3451687449efebf9838c0|4
Estrogen|p38 kinase isoforms|differential regulation of|e08a1238d5d3451687449efebf9838c0|4
Estrogen|Cardiomyocyte hypertrophy|attenuates|e08a1238d5d3451687449efebf9838c0|4
Estrogen receptor-dependent pathway|Calcineurin degradation|increases|e08a1238d5d3451687449efebf9838c0|4
Estrogens|cardiac hypertrophy|mediate|ac1f8cfd25a24620a2df739854e0674a|4
Endocrinology|2012 Sep;153(9);4480-90|publication|ac1f8cfd25a24620a2df739854e0674a|4
Estrogens|stimulus-dependent manner|mediate in|ac1f8cfd25a24620a2df739854e0674a|4
Menopause|Treatment of Symptoms|subject|ac1f8cfd25a24620a2df739854e0674a|4
Endocrine Society Clinical Practice Guideline|2015 Nov;100(11);3975-4011|publication|ac1f8cfd25a24620a2df739854e0674a|4
Clinical Care|Getting Back on Track|improvement|ac1f8cfd25a24620a2df739854e0674a|4
U.S. Preventive Services Task Force|Moyer V A|Author of the paper on Menopausal hormone therapy|d3bb1f34000343dd83a8290d8e3ed0a0|4
Ann Intern Med.|34. Moyer V A; U.S. Preventive Services Task Force|Publication of the paper on Menopausal hormone therapy|d3bb1f34000343dd83a8290d8e3ed0a0|4
JUPITER Study Group|Ridker PM, Danielson E, Fonseca FA, et al.|Authors of the paper on Rosuvastatin to prevent vascular events|d3bb1f34000343dd83a8290d8e3ed0a0|4
N Engl J Med.|35. Ridker PM, Danielson E, Fonseca FA, et al.; JUPITER Study Group|Publication of the paper on Rosuvastatin to prevent vascular events|d3bb1f34000343dd83a8290d8e3ed0a0|4
low-dose aspirin|cardiovascular disease|treatment for|cd37c5e26924460696415a1979a91586|4
low-dose aspirin|primary prevention|in the context of|cd37c5e26924460696415a1979a91586|4
low-dose aspirin|cardiovascular events|prevention of|cd37c5e26924460696415a1979a91586|4
low-dose aspirin|randomized controlled trial|tested in|cd37c5e26924460696415a1979a91586|4
low-dose aspirin|patients with type 2 diabetes mellitus|for primary prevention of cardiovascular events in|cd37c5e26924460696415a1979a91586|4
